count,hate_speech,offensive_language,neither,class,tweet,label,clean_tweet
3,0,3,0,1,RT @HannahPike_: I think I'm addicted to naked pictures and sit talking bout bitches that we almost had🎧,0,i think i m addicted to naked pictures and sit talking bout bitches that we almost had
3,0,3,0,1,RT @HardNuckLife: Kamehamehaaaaaaa bitch.,0,kamehamehaaaaaaa bitch
3,0,3,0,1,RT @Harmssy: RT @StrangeKeith: “@QuannDaDon: Word RT @TAN1AAA: Having zero hoes >>>>”,0,word having zero hoes
3,0,1,2,2,RT @Harry_Dillema: @GJK1979 @fluutekies @moniquesparla @wltrrr Ik vraag me al maanden af hoe de NL pers zich als een stel hoeren is gaan ge…,0,ik vraag me al maanden af hoe de nl pers zich als een stel hoeren is gaan ge
3,0,0,3,2,RT @Harry_Styles: @kathygriffin I just found an Oreo in my pocket... Is it yours? Thanks for looking after it .xx,0,i just found an oreo in my pocket is it yours thanks for looking after it xx
6,0,0,6,2,RT @Harry_Styles: A bird pooped on me.,0,a bird pooped on me
6,0,0,6,2,RT @Harry_Styles: It was all yellow. http://t.co/xB4dkWuoKi,0,it was all yellow
3,0,0,3,2,"RT @Harryslaststand: On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an…",0,on this armisticeday the cry never again is absent and mocks our pledge to neverforget the fallen from ancient an
3,1,2,0,1,RT @HawkinsUSA: Party of Racists just elected a black dude in the South. The party of War on Women just elected first ever woman in redneck…,0,party of racists just elected a black dude in the south the party of war on women just elected first ever woman in redneck
3,0,2,1,1,RT @Hayyylayyy_: when I'm pissed I either go merit scholar and use big words or I go ghetto fabulous and talk like I'm trashy. either way I…,0,when i m pissed i either go merit scholar and use big words or i go ghetto fabulous and talk like i m trashy either way i
3,0,3,0,1,RT @HeIsMe_IAmHim: Cause lord know if another bitch call yo nigga handsome and he entertain it ALL HELL gonna break loose...,0,cause lord know if another bitch call yo nigga handsome and he entertain it all hell gonna break loose
3,0,3,0,1,RT @HeMightBeJason: Someone at the building next door is taunting me by having a grill going at 8:30. I think I'd cut a bitch for a sausage…,0,someone at the building next door is taunting me by having a grill going at i think i d cut a bitch for a sausage
3,0,3,0,1,RT @Heart_LessGirI: It amazes me how simple it is for girls to be insane bitches when it'd be just as easy for them to be normal & sane. Ge…,0,it amazes me how simple it is for girls to be insane bitches when it d be just as easy for them to be normal sane ge
3,0,3,0,1,RT @Heart_LessGirl: I know how in the moment people can be. Especially guys. So excuse me for not trusting you being fucked up around hoes.,0,i know how in the moment people can be especially guys so excuse me for not trusting you being fucked up around hoes
6,2,4,0,1,"RT @Heartlle: i don't like girls that've been around 😴, niggas really be cuffin' community pussy.",0,i don t like girls that ve been around niggas really be cuffin community pussy
3,0,3,0,1,"RT @HeavensWay_: “@Thompson_Era: “@JuniorMaye8: @Thompson_Era it goes to her ego” 

And her head bc it sholl is big” bye bitches",0,it goes to her ego and her head bc it sholl is big bye bitches
3,3,0,0,0,RT @HeidiL_RN: Fuck Islam you pigfucking trash troll. @ItsJustMe7o7 @MzKeriEvans @ctbauza,1,fuck islam you pigfucking trash troll
3,0,3,0,1,"RT @HeisNotAllowed: My boyfriend isn't allowed to give a girl his jacket. That hoe knows damn well what channel the weather is on, she cou…",0,my boyfriend isn t allowed to give a girl his jacket that hoe knows damn well what channel the weather is on she cou
6,2,4,0,1,"RT @Heissarcastic: Facebook needs these 3 buttons: ""Dislike"", ""Who cares"", ""Are you retarded?""",0,facebook needs these buttons dislike who cares are you retarded
3,0,3,0,1,"RT @Heissarcastic: If my jokes offend you:

1) I'm sorry
2) It won't happen again
3) 1 & 2 are lies
4) You're a pussy
5) Your Mom hates you…",0,if my jokes offend you i m sorry it won t happen again are lies you re a pussy your mom hates you
3,1,2,0,1,"RT @Heissarcastic: If my tweets offend you:

1. stop being a sensitive pussy
2. Fuck your feelings",0,if my tweets offend you stop being a sensitive pussy fuck your feelings
3,0,3,0,1,"RT @Heissarcastic: Math city bitch, math math city bitch, math city bitch, math math city bitch, 10, 10, 10 and 20 equals 50 bitch.",0,math city bitch math math city bitch math city bitch math math city bitch and equals bitch
6,1,5,0,1,RT @Heissarcastic: Pop a molly? Why don't some of you hoes start popping birth control,0,pop a molly why don t some of you hoes start popping birth control
3,0,3,0,1,"RT @Heissarcastic: Saying ""bitch"" after proving your point.",0,saying bitch after proving your point
6,0,6,0,1,"RT @Heissarcastic: The nicer you are, the easier you're hurt. So just be a bitch",0,the nicer you are the easier you re hurt so just be a bitch
3,0,3,0,1,RT @HellaRatchet: #FreshmanAdvice Rolling backpacks get all the bitches,0,freshmanadvice rolling backpacks get all the bitches
3,0,3,0,1,"RT @HelloCupkake: Too many good single girls, too many hoes taken.",0,too many good single girls too many hoes taken
3,0,3,0,1,RT @HelloKittyMNW: I could be such a bitch right now. But I'll restrain myself.💁,0,i could be such a bitch right now but i ll restrain myself
3,0,2,1,1,"RT @HennyHeathen: Bitches eat mad beef,drink Henny and do the shmoney dance that's why they pussy always stink",0,bitches eat mad beef drink henny and do the shmoney dance that s why they pussy always stink
3,0,3,0,1,RT @HennyHeathen: The fuuuck happened to her ? RT. @MrLondon_: Ain't nothin worse than a bad bitch that lost it 😔 http://t.co/aWJDYD8UzK,0,the fuuuck happened to her ain t nothin worse than a bad bitch that lost it
3,0,0,3,2,RT @Henry_3k: When I was little I remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th…,0,when i was little i remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th
9,0,9,0,1,RT @HerMoufPiece: Hairy pussy bitch you the type that got herps,0,hairy pussy bitch you the type that got herps
6,0,6,0,1,RT @HerMoufPiece: Love a bitch that never act hollywood,0,love a bitch that never act hollywood
3,0,0,3,2,"RT @Herman_NYRBlog: Yankees shouldn't even bother to show up to Boston, man. Just fold the franchise. Cancel baseball.",0,yankees shouldn t even bother to show up to boston man just fold the franchise cancel baseball
3,1,2,0,1,"RT @Hermit_Thrush: I suck a giant dick, i suck a skinny dick ♫ i suck a faggot dick, i suck a nigger dick ♫ i suck the dicks that remind me…",0,i suck a giant dick i suck a skinny dick i suck a faggot dick i suck a nigger dick i suck the dicks that remind me
3,0,0,3,2,"RT @HeroineAddict: 15 y/o me totally understood 'Twin Peaks'.

40 y/o me can't seem to follow these 'The Great Outdoors' Goldfish crackers …",0,y o me totally understood twin peaks y o me can t seem to follow these the great outdoors goldfish crackers
3,0,3,0,1,RT @HeyZeus666: I think most men cheat because they're addicted to that new pussy smell.,0,i think most men cheat because they re addicted to that new pussy smell
3,0,3,0,1,RT @HiDevon_: The nae nae got to the white ppl it's too late 😩 “@ayoTeeshh: Lmao they ate this hoe stonnaaaaa 😗💨🍁🍃🍂 #NaeNae https://t.co/pn…,0,the nae nae got to the white ppl it s too late lmao they ate this hoe stonnaaaaa naenae
3,1,2,0,1,RT @HiImAnAsshole: “@Victoria_Finae: Chief keef is trash.”I'm glad someone said it,0,chief keef is trash i m glad someone said it
3,0,3,0,1,RT @HiImAnAsshole: @dustine82394 @Victoria_Finae @Jammer9Hunna @scary_jumanji8 low key miss you bitches😅,0,low key miss you bitches
3,0,2,1,1,"RT @Hi_Niamani: ""@clemheem: Me and my grandma got to tweakin hoe https://t.co/OoD1r2WVu6""she turnt",0,me and my grandma got to tweakin hoe turnt
3,0,3,0,1,"RT @Hi_Slick: bitch you better play w/ this 

d
 i
i
 i
i
 i
i
 i
i
 i
i
c
k",0,bitch you better play w this d i i i i i i i i i i c k
3,0,3,0,1,"RT @Hi__________Bye: ""@UglyAssAyeKay: Ugh I fuckin hate when this bitch don't answer my calls ewwwwwww @Hi__________Bye"" ugh I hate her ass…",0,ugh i fuckin hate when this bitch don t answer my calls ewwwwwww ugh i hate her ass
3,0,3,0,1,"RT @HighClassCapri: I'm on go, so bitch tread carefully.",0,i m on go so bitch tread carefully
3,1,2,0,1,RT @HighFiveOhTwo: I can't stand this dumb fucking bitch,0,i can t stand this dumb fucking bitch
3,0,0,3,2,RT @HighSchoolSuckz: i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho…,0,i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until ho
3,0,3,0,1,RT @HighSociety26: These old hoes is madddd that @DrayaFace and @MalaysiaPargo slayed they attire!!! #BasketballWivesLA #DrayaMondays #Mala…,0,these old hoes is madddd that and slayed they attire basketballwivesla drayamondays mala
6,0,6,0,1,"RT @HilariousBubble: Texting bitches at 11:12, making their wish come true.",0,texting bitches at making their wish come true
9,0,9,0,1,RT @HilariousSelfie: how ugly bitches take selfies 😭 http://t.co/SNt2iOmhGr,0,how ugly bitches take selfies
3,0,3,0,1,"RT @HillbillieTY: ""@UFUCKIN_RIGHT: @HillbillieTY @KuntryTawk93 mannn.. we had hoes like that wen I was in school.. they all had babies!"" Da…",0,mannn we had hoes like that wen i was in school they all had babies da
3,0,3,0,1,"RT @Hinojosa214: Bitch fucking fuck Brandeis. Go O' Connor. Fuck O' Connor. Fuck Brandeis. Just kidding, h-town helotes flexes, bitch. 😂😂😂 …",0,bitch fucking fuck brandeis go o connor fuck o connor fuck brandeis just kidding h town helotes flexes bitch
3,0,0,3,2,RT @HipHopIsDeaddd: Cowboys trash again.The NFL is bike to normal,0,cowboys trash again the nfl is bike to normal
3,0,3,0,1,"RT @HipHopIsDeaddd: My brother want to put on an asshole persona just to get females.That what happens when you let pussy control you, you…",0,my brother want to put on an asshole persona just to get females that what happens when you let pussy control you you
3,0,3,0,1,"RT @HipHopIsDeaddd: Top ten rappers With no hoes
1.Hopsin
2.Lupe
3.Canibus
4.IMT
5.Childish G
6.Papoose
7.Hopsin again
8.Joell Ortiz
9.Krs …",0,top ten rappers with no hoes hopsin lupe canibus imt childish g papoose hopsin again joell ortiz krs
3,0,0,3,2,"RT @HistoryInPics: Allied soldiers mock Hitler atop his balcony at the Reich Chancellery, by Fred Ramage, 1945 http://t.co/hltkroqRys",0,allied soldiers mock hitler atop his balcony at the reich chancellery by fred ramage
3,0,3,0,1,"RT @HitTehBlunt: *hits blunt*

""bruh if she tells me to go text my other hoes, but she's one of my hoes, do I keep texting her ?"" http://t.…",0,hits blunt bruh if she tells me to go text my other hoes but she s one of my hoes do i keep texting her
3,0,0,3,2,RT @HitmanHolla: RT @AYEVERB: OK I'm watching mook vs lux....neither of them was good... But mook won 3-0 ..this wasn't CLOSE to me vs hitm…,0,ok i m watching mook vs lux neither of them was good but mook won this wasn t close to me vs hitm
3,0,3,0,1,"RT @HlGHKEY: ""I have sex with a lot of guys but I'm not a hoe""......and I can sell Crack to people and not be a drug dealer FOH HOE",0,i have sex with a lot of guys but i m not a hoe and i can sell crack to people and not be a drug dealer foh hoe
3,0,3,0,1,"RT @HlGHKEY: If ya girl texts back slow you gotta hit her with the ""so who else you texting?"" Watch That bitch get more defensive than dwig…",0,if ya girl texts back slow you gotta hit her with the so who else you texting watch that bitch get more defensive than dwig
3,1,2,0,1,RT @HntrMoore: You ever call your ex while you're fucking your side bitch? Yea I'm gonna do that later,0,you ever call your ex while you re fucking your side bitch yea i m gonna do that later
3,2,1,0,0,"RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5…",1,while the men will often be rambling and retarded the women will appear trashy and tipsy lawless and lustful
3,0,0,3,2,RT @Hobson_2: That's for the birds.,0,that s for the birds
3,0,2,1,1,"RT @HockeyDrunk: ""Playoff hockey sucks."" Dude, have a snickers. You're retarded when you're hungry.",0,playoff hockey sucks dude have a snickers you re retarded when you re hungry
3,0,3,0,1,RT @HoesScreamTessa: Lots of bankrolls 💸 & hoes 💃.,0,lots of bankrolls hoes
3,1,2,0,1,RT @Hoes_LoveMe: These hoes like niggas that spend money not talk about it,0,these hoes like niggas that spend money not talk about it
3,0,0,3,2,RT @Hokuboku: I like how I found out that you can now edit Facebook comments through a trending topic on Twitter. You think I'd hear abo ...,0,i like how i found out that you can now edit facebook comments through a trending topic on twitter you think i d hear abo
3,0,3,0,1,RT @HoldMyCrown_23: “@daniellurrr: damn these bitches in middle school look grown af in these nudes😳”,0,damn these bitches in middle school look grown af in these nudes
3,0,3,0,1,"RT @HollyRFisher: Isn't it funny that the people who call me fat, ugly, a whore, stupid, a cunt, a bitch, etc are the same ones whining abo…",0,isn t it funny that the people who call me fat ugly a whore stupid a cunt a bitch etc are the same ones whining abo
3,0,2,1,1,"RT @Hollywoood_ty: RT “@Hotphillyboi: Lawd Jesus, this can't be real😂 http://t.co/zcjlHvSHOZ”shit to ghetto to be real lol",0,lawd jesus this can t be real to ghetto to be real lol
3,0,3,0,1,RT @HolyJacob: #InBaltimore if you attractive everyby will believe you have the niggas/bitches regardless of if you really do or do not,0,inbaltimore if you attractive everyby will believe you have the niggas bitches regardless of if you really do or do not
3,0,0,3,2,RT @Holyfield67: Jihadi Work Accidents: 13 Taliban Fighters Killed When Their IEDs Detonated Prematurely… http://t.co/JUphsx1zps #Celebrate…,0,jihadi work accidents taliban fighters killed when their ieds detonated prematurely celebrate
3,0,3,0,1,"RT @HoneyGuwop: 😕😟😩 im not ready to see y'all hoes tweet ""new year, new me"" 😢",0,im not ready to see y all hoes tweet new year new me
3,2,1,0,0,"RT @Honey_GotBunns: @1stBlocJeremiah lmfaoo NEVER I be Dolo , I dont got no niggas, & for my old hoes FUCK ALL THEM 👊😂😂😂",1,lmfaoo never i be dolo i dont got no niggas for my old hoes fuck all them
3,0,3,0,1,RT @HoneyyDip__: +1 RT @gingersospicy_: Me. RT @viaNAWF: @ the fat bitch who's fat but think she thick and a big fine,0,me the fat bitch who s fat but think she thick and a big fine
3,0,3,0,1,"RT @HoodBibIe: ""Side hoes get no love"" - Thotology 6:13",0,side hoes get no love thotology
3,0,3,0,1,"RT @HoodBibIe: ""Thou shall have no type: bad bitches is thee only thing thou shall like"" - HerAssFat 6:15",0,thou shall have no type bad bitches is thee only thing thou shall like herassfat
3,0,3,0,1,"RT @HoodBibIe: And on the 7th day God said ""these hoes are for everybody""",0,and on the th day god said these hoes are for everybody
3,0,0,3,2,"RT @HoodJesusYo: Last name, Sinner
First name, Imma
Like ur pancakes in tha mornin, 
He got u covered like Aunt Jemima",0,last name sinner first name imma like ur pancakes in tha mornin he got u covered like aunt jemima
3,2,1,0,0,RT @Hoodrichnick: Why ya niggas be gassin these wack ass bitches ? 😩😩,1,why ya niggas be gassin these wack ass bitches
3,0,1,2,2,RT @HoodsButtCrack: @vegebitemeash 10 brownie points for you,0,brownie points for you
3,0,3,0,1,RT @Hoodstarz_Dread: Main reason why i aint got no girl cause i aint never found not 1 bitch who tryna get money wit me all y'all hoes like…,0,main reason why i aint got no girl cause i aint never found not bitch who tryna get money wit me all y all hoes like
3,0,3,0,1,RT @HootieGang4Ever: Des bitches swear dey faithful,0,des bitches swear dey faithful
3,0,3,0,1,RT @HornyFacts: I call my penis The Titanic because so many bitches went down on it.,0,i call my penis the titanic because so many bitches went down on it
3,1,2,0,1,RT @HornyFacts: Your opinion is irrelevant because you are a cunt.,0,your opinion is irrelevant because you are a cunt
3,0,1,2,2,"RT @HornyFacts: a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 for a…",0,a girl tweeted you might be ghetto if u bring food from outside into the movies no u might be stupid if u pay for a
3,0,3,0,1,RT @HoskinsTy96: “@xjessica14x: Brandon is so annoying”and a lil bitch,0,brandon is so annoying and a lil bitch
3,0,1,2,2,RT @HoskinsTy96: @Vontey_isa_boss 😂😂😂 ghetto ass mofos,0,ghetto ass mofos
3,1,2,0,1,RT @Hotsausage_: Is it a crime if a nigga just wanna eat pussy?,0,is it a crime if a nigga just wanna eat pussy
6,0,0,6,2,"RT @HowardRoper: If you don't like my tweets with my belief in Jesus Christ, please respect it, but don't mock it or make negative remarks…",0,if you don t like my tweets with my belief in jesus christ please respect it but don t mock it or make negative remarks
3,0,3,0,1,RT @HtOwNzOuTLaW713: Keshawn Martin is soooooooooo fucking trash!!!,0,keshawn martin is soooooooooo fucking trash
3,0,3,0,1,RT @Httpjaebee: hoes Be going through depression when they dude in jail bc other females gettn told the same shit they all need to be there…,0,hoes be going through depression when they dude in jail bc other females gettn told the same shit they all need to be there
3,0,0,3,2,"RT @HuffingtonPost: Obama: ""I will always do what is necessary to protect the American people and defend against evolving threats to our ho…",0,obama i will always do what is necessary to protect the american people and defend against evolving threats to our ho
3,0,3,0,1,"RT @HugMakeEm: I love a bad bitch with a attitude, idk why but a cutie that's a savage is sexy as fuck",0,i love a bad bitch with a attitude idk why but a cutie that s a savage is sexy as fuck
3,0,3,0,1,RT @HugMakeEm: I'm avoiding commitment because these hoes ain't loyal,0,i m avoiding commitment because these hoes ain t loyal
3,0,3,0,1,"RT @HuhWhatsACondom: BRUUUUUUH 😭😭😭😭😂😂😂😂 “@MySportsLegion: Kobe, last night yelling at Dwight Howard: ""You a bitch ass n*****""? https://t.co…",0,bruuuuuuh kobe last night yelling at dwight howard you a bitch ass n
3,1,2,0,1,"RT @HuhWhatsACondom: Fam... “@SuLuNatDigga: You a faggot for kicking a field goal RT @DeionGottaSTFU: just got beat 44 to 3 in Madden""”",0,fam you a faggot for kicking a field goal just got beat to in madden
3,0,1,2,2,"RT @HuhWhatsACondom: This would never happen at a ""non-colored"" award show @BETAwards http://t.co/rUJNu1l7t8",0,this would never happen at a non colored award show
3,0,3,0,1,RT @HumanX86: #2013Faves RT @DgDynasty @88TilEternity @HumanX86 @LakeshoreJohnny I ain’t tryna see @VertrellCarter nigger legs in a bikini 😲,0,faves i ain t tryna see nigger legs in a bikini
3,0,3,0,1,RT @Humxnerror: we can't be cool if you gonna be a little bitch all the time,0,we can t be cool if you gonna be a little bitch all the time
3,0,3,0,1,"RT @HunneeMolassess: so if her legs dont rub together that means her pwoosy is trash? ...
i just heard this.",0,so if her legs dont rub together that means her pwoosy is trash i just heard this
3,0,3,0,1,"RT @Huntermoore: If she doesn't take it in the ass, tell the bitch you'll pass.",0,if she doesn t take it in the ass tell the bitch you ll pass
6,0,6,0,1,RT @Huntermoore: RETWEET if you fucked someone's bitch,0,retweet if you fucked someone s bitch
3,0,3,0,1,"RT @Hurricane_Dame: I never understood that whole pissin on a bitch trend that was going round...I like my bitches clean, mayne",0,i never understood that whole pissin on a bitch trend that was going round i like my bitches clean mayne
3,0,3,0,1,RT @HyPPeR_: I just roasted a hoe,0,i just roasted a hoe
3,2,1,0,0,RT @Hype: African colored car I push niggerous whips,1,african colored car i push niggerous whips
9,0,0,9,2,RT @IAMMISSRAMIREZ: Charlie Sheen is the man lol http://t.co/FCfSbvAphh,0,charlie sheen is the man lol
3,0,3,0,1,"RT @IAMNICKlMINAJ: I'm not saying she's a hoe, but she's been on more wieners than Heinz Ketchup.",0,i m not saying she s a hoe but she s been on more wieners than heinz ketchup
3,0,3,0,1,RT @IAMTreyu: We gotta get rid of trash ass Alex smith,0,we gotta get rid of trash ass alex smith
3,1,2,0,1,RT @IAmBobo_: What happened to the old wigga?? The gonorrhea one.,0,what happened to the old wigga the gonorrhea one
3,2,1,0,0,"RT @IAmNiaRich: Nigga screamed like a Lil bitch lol 

https://t.co/b1qBnDPxdv",1,nigga screamed like a lil bitch lol
3,1,2,0,1,RT @IAm_Beautyfull: my chink ass eyes 😭🙈,0,my chink ass eyes
3,0,3,0,1,RT @IDontClaimHoes: Yung berg did a bitch move 😒😂,0,yung berg did a bitch move
3,0,3,0,1,"RT @IEatHeartsBitch: If you tell her the dick good she gone wanna try, tell her it's wack she gone wanna see for herself. A hoe gone be a h…",0,if you tell her the dick good she gone wanna try tell her it s wack she gone wanna see for herself a hoe gone be a h
3,0,3,0,1,RT @IEsoFab: 😂 RT @VeronicaGK: Yea I got big hands lol i'm a big bitch 5'10 lol i'm not gon have small hands 😂😂😂😂,0,yea i got big hands lol i m a big bitch lol i m not gon have small hands
3,0,3,0,1,RT @IExamineTitties: Too many bitches strictly rely on their looks. Can't bring nothing to the table but 100 likes and an iPhone 😂😂,0,too many bitches strictly rely on their looks can t bring nothing to the table but likes and an iphone
6,0,6,0,1,RT @IGGYAZALEA: its like the guy that asks for your number and then says you ugly and a bitch when you say no…,0,its like the guy that asks for your number and then says you ugly and a bitch when you say no
3,0,3,0,1,RT @IHaveSex_Alot: @100D_ real shiit my niggah 💯✊,0,real shiit my niggah
3,0,3,0,1,RT @IHaveSex_Alot: I don't luv deez hoes at all..👌,0,i don t luv deez hoes at all
3,0,2,1,1,RT @III_XXVIII_LIII: Omg the two monkey twins had never to call another girl ugly. They got thicker mustaches then me 😖,0,omg the two monkey twins had never to call another girl ugly they got thicker mustaches then me
3,0,3,0,1,RT @IINKY_chiefwuk: @ChiefKeef u a bitch shorty #TURNUP #OTF,0,u a bitch shorty turnup otf
3,1,2,0,1,RT @IJustBeChillinn: dont bitch then get mad when i stop trying lol,0,dont bitch then get mad when i stop trying lol
3,0,3,0,1,"RT @IKeepitRealer: ChrisBrown a bitch 4 hittin a Woman
JayZ a bitch 4 lettin a woman hit him
bitches needa make up ya mind 💆
Yah want yah a…",0,chrisbrown a bitch hittin a woman jayz a bitch lettin a woman hit him bitches needa make up ya mind yah want yah a
3,0,3,0,1,RT @ILongDickHoes_: When bitches say that your dick game is stupid http://t.co/cW5uOqx4DS,0,when bitches say that your dick game is stupid
3,1,2,0,1,RT @ISLANDBOI_RAMBO: @1stBlocJeremiah that hoe starleasha i heard she give uh nigga good ass education Lmao,0,that hoe starleasha i heard she give uh nigga good ass education lmao
3,0,3,0,1,RT @IScoutGirls: @verbally_abrupt bitch where u been,0,bitch where u been
3,0,3,0,1,RT @ITold_U_iDGAF: ion put shit pass a bitch,0,ion put shit pass a bitch
3,0,0,3,2,RT @IWILLSTILLRISE: If you not gator you gator bait #gatornation,0,if you not gator you gator bait gatornation
3,0,3,0,1,"RT @I_AM_YOUNGPAPER: ""@Shane_A1: @I_AM_YOUNGPAPER boy wat in dat bitch eatin lunch err other day""Im Tellin Ya",0,boy wat in dat bitch eatin lunch err other day im tellin ya
3,0,1,2,2,RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?,0,food be good except that rice they cook that bitch on monday for the week tootsies
3,0,3,0,1,RT @I_Be_kOoLz Rough face hoes be having all the kids...Who did this to u???😩😩😩 + Self esteem issues.More kids = secured love.,0,rough face hoes be having all the kids who did this to u self esteem issues more kids secured love
3,0,3,0,1,"RT @I_Be_kOoLz: Leave ya kids unattended cause u wanna ""Turn up"" I hate u fertile hoes",0,leave ya kids unattended cause u wanna turn up i hate u fertile hoes
3,0,3,0,1,RT @I_Dnt_Giv3A_Fuk: Good pussy will make a nigga cum quick shit be over faster than a vine video,0,good pussy will make a nigga cum quick shit be over faster than a vine video
3,0,3,0,1,RT @I_DontKIAra: It ain't nothing to ✂️ that bitch off 👋😂,0,it ain t nothing to that bitch off
3,0,3,0,1,"RT @I_FloodsYaTL: ""@ZariaVonMars: Um http://t.co/Cuue9Vvc2M"" exactly how most of these hoes twat is setup...",0,um exactly how most of these hoes twat is setup
3,0,3,0,1,RT @I_GoT_dA_jUiCe_: I play wit pussy not these niggas,0,i play wit pussy not these niggas
3,1,2,0,1,RT @I_HATE_VA: Niggas be on here with these Captain Obvious ass tweets about how to treat women and these lonely low self esteem hoes be ea…,0,niggas be on here with these captain obvious ass tweets about how to treat women and these lonely low self esteem hoes be ea
3,0,3,0,1,RT @IamCache_: Nun but bad bitches link up tonight #MansionElan finna go crazy,0,nun but bad bitches link up tonight mansionelan finna go crazy
3,0,3,0,1,RT @IamEvilTebow: Any man who orders a 6 inch sandwich at Subway is a pussy bitch. #Fact,0,any man who orders a inch sandwich at subway is a pussy bitch fact
3,0,3,0,1,"RT @IamJAMIENICOLE: From both K. Michelle and Keyshia Cole lol ""@viaNAWF: More bitter hurt bitch music on the horizon.""",0,from both k michelle and keyshia cole lol more bitter hurt bitch music on the horizon
6,0,6,0,1,"RT @IamJonahHilI: If you open a cold beer and it becomes warm before you finish it, you're a bitch.",0,if you open a cold beer and it becomes warm before you finish it you re a bitch
3,0,3,0,1,RT @IamMrEchols: 9 times outta 10 a bitch gonna know if she a hoe or not,0,times outta a bitch gonna know if she a hoe or not
6,0,5,1,1,RT @IamMrEchols: If you was a hoe yesterday you'll be a hoe tomorrow,0,if you was a hoe yesterday you ll be a hoe tomorrow
3,0,3,0,1,"RT @IamMrEchols: Lmao “@GuruJeremy: A hoe's best excuse is ""it just happened"" lol. No. You being a hoe just happened. It's okay to admit it…",0,lmao a hoe s best excuse is it just happened lol no you being a hoe just happened it s okay to admit it
6,1,4,1,1,RT @IamMrEchols: She eating pussy but don't eat vegetables,0,she eating pussy but don t eat vegetables
3,1,2,0,1,RT @IamMrEchols: You hoes don't deserve the respect you ask for,0,you hoes don t deserve the respect you ask for
3,0,2,1,1,RT @IamRicoLove: These hoes turn into contortionist just so u can see their ass & their smile in the same picture. Smh! It's hard work thir…,0,these hoes turn into contortionist just so u can see their ass their smile in the same picture smh it s hard work thir
3,0,3,0,1,RT @IamTysonBettis: When u love her none of them hoes matter..,0,when u love her none of them hoes matter
3,0,0,3,2,"RT @Iaughatmypain: My anaconda don't 🙅
My anaconda don't ✋
My anaconda don't 🚫

👏 Want 
👏 None 
👏 Unless 
👏 You 
👏 Got 

🍞🍞🍞 Bunz 🍞🍞🍞

💁Hun",0,my anaconda don t my anaconda don t my anaconda don t want none unless you got bunz hun
3,1,2,0,1,RT @IceTeaa__: The hoes yall chase want me 💯,0,the hoes yall chase want me
3,0,3,0,1,RT @Icewataa: You fuck a girl longer then 30 min & you still aint bust...she gotta busted loose ass pussy...,0,you fuck a girl longer then min you still aint bust she gotta busted loose ass pussy
3,0,0,3,2,RT @IcySoleOnline: Should of been a cork sole RT @Johnny_Blaz3: why is there no cork on the WTL XI?,0,should of been a cork sole why is there no cork on the wtl xi
3,1,2,0,1,RT @IdGaf_IMYella: To be honest niggas are the biggest roaches these days.. They be with bitches just to have someone to put shit in their …,0,to be honest niggas are the biggest roaches these days they be with bitches just to have someone to put shit in their
9,0,9,0,1,RT @Iethaldose: Feelings are a bitch to fucking control...,0,feelings are a bitch to fucking control
3,0,3,0,1,RT @If_ItAint_B: Message to the homies...dont blow a good girl. Having hoes is childish...in the end they do nothing for you either.,0,message to the homies dont blow a good girl having hoes is childish in the end they do nothing for you either
3,0,2,1,1,RT @If_ItAint_B: Miami isn't a good city at all...don't believe the shit you see on TV that city is trash.,0,miami isn t a good city at all don t believe the shit you see on tv that city is trash
3,0,3,0,1,RT @Ih8lightskins__: only a black man can make you feel inferior to a hoe with a 2.0 gpa and no future simply because she has a fat ass and…,0,only a black man can make you feel inferior to a hoe with a gpa and no future simply because she has a fat ass and
3,0,0,3,2,RT @Ih8lightskins__: redskins gonna win and thats all im saying for the night,0,redskins gonna win and thats all im saying for the night
3,0,1,2,2,"RT @IllusiveHaven: shhhh…
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho…",0,shhhh wrap yourself around me let me kiss the bruises on your heart lick your unhealed wounds and taste the raw wild ho
3,0,3,0,1,RT @Ilovebamf: #tbt with these bitches glad I met these fucks @Savage_530 @Brandonjw02 @JP_Gentleman #Friend😳 http://t.co/NHEeCJ7ukb,0,tbt with these bitches glad i met these fucks friend
3,0,3,0,1,RT @Ilovebamf: @KibaBJJ @Savage_530 you bitch Benito I thought I was the only one,0,you bitch benito i thought i was the only one
3,0,3,0,1,RT @Ilovebamf: @Savage_530 @Nutty_niff @shai_yaya nick when the men are talking sit your bitch as in the corner and listen to this grown fo…,0,nick when the men are talking sit your bitch as in the corner and listen to this grown fo
